StoreID,ProductVariety,MarketingSpend,CustomerFootfall,StoreSize,EmployeeEfficiency,StoreAge,CompetitorDistance,PromotionsCount,EconomicIndicator,StoreLocation,StoreCategory,MonthlySalesRevenue,ReportMonth,RecurringRevenuePct,MRR,RunRateAnnualRevenue,PayrollCost,RentCost,TechOpsCost,SupportOpsCost,COGS,TotalMonthlyCost,BurnRate,CashReserve,RunwayMonths,ConversionRate,NewCustomers,ActiveCustomers,GrossMarginPct,ARPU,ChurnRate,CAC,CLV,CLV_CAC_Ratio,NPS,CSAT,SupportTickets,ResolutionTimeHours,DAU,MAU,DAU_MAU_Ratio,ErrorRatePct,SystemUptimePct,CycleTimeDays,TimeToMarketDays,RevenuePerSqFt,FootfallPerPromotion,RevenuePerEmployeeEfficiencyPoint
STORE-1352,559,43,2842,144,57.2,3,7,8,92.7,San Francisco,Grocery,262.85,2025-01-31,0.46,120.91,3154.2,43.66,23.04,9.16,5.69,191.88,316.43,53.58,1072.62,20.02,0.0243,71,842,0.27,117.75,0.033,605.63,963.42,1.59,18.7,76.0,17,17.09,316,1423,0.2221,1.359,99.651,13.0,13.0,1.825,355.25,4.595
STORE-1353,636,11,1566,348,94.5,30,10,3,88.2,San Francisco,Grocery,410.65,2025-02-28,0.54,221.75,4927.8,41.86,55.68,8.71,3.77,299.77,420.79,10.14,1439.77,141.99,0.0281,37,693,0.27,262.39,0.012,297.3,5903.73,19.86,47.1,86.9,16,11.73,132,718,0.1838,1.345,99.574,15.0,15.0,1.18,522.0,4.346
STORE-1354,404,30,2069,329,91.3,30,11,5,115.4,San Francisco,Electronics,255.22,2025-03-31,0.28,71.46,3062.64,41.84,52.64,9.02,4.53,168.45,306.48,51.26,1222.49,23.85,0.0218,38,694,0.34,123.56,0.013,789.47,3231.62,4.09,60.4,84.8,19,11.59,184,958,0.1921,1.432,99.553,11.8,11.8,0.776,413.8,2.795
STORE-1355,757,37,1670,462,51.7,2,13,6,103.0,Los Angeles,Clothing,453.72,2025-04-30,0.3,136.12,5444.64,82.22,69.3,9.57,4.5,267.69,470.28,16.56,1428.29,86.25,0.0252,38,861,0.41,151.77,0.043,973.68,1447.12,1.49,13.4,72.5,15,19.52,302,967,0.3123,1.587,99.537,23.0,23.0,0.982,278.33,8.776
STORE-1356,457,46,1620,405,73.1,1,11,8,96.1,Palo Alto,Electronics,310.36,2025-05-31,0.25,77.59,3724.32,62.04,68.85,6.58,4.91,204.84,393.22,82.86,1470.64,17.75,0.0214,36,649,0.34,143.46,0.025,1277.78,1951.11,1.53,40.0,82.4,23,17.5,180,973,0.185,1.067,99.719,21.0,21.0,0.766,202.5,4.246
STORE-1357,432,38,1859,367,59.7,15,11,7,104.7,Palo Alto,Electronics,327.49,2025-06-30,0.2,65.5,3929.88,66.56,62.39,10.15,4.84,216.14,398.08,70.59,1393.83,19.75,0.0199,38,821,0.34,95.74,0.041,1000.0,793.92,0.79,20.7,79.8,20,20.79,176,1193,0.1475,1.573,99.6,15.5,15.5,0.892,265.57,5.486
STORE-1358,554,15,2461,415,78.2,9,12,4,80.9,Sacramento,Clothing,321.01,2025-07-31,0.35,112.35,3852.12,59.82,49.8,7.64,4.57,189.4,326.23,5.22,1097.06,210.16,0.0238,49,1083,0.41,99.59,0.039,306.12,1046.97,3.42,34.5,81.5,29,15.81,353,1798,0.1963,1.051,99.723,23.9,23.9,0.774,615.25,4.105
STORE-1359,426,49,2315,471,88.0,9,9,8,87.5,San Francisco,Grocery,353.85,2025-08-31,0.57,201.69,4246.2,59.61,75.36,7.01,5.35,258.31,454.64,100.79,1188.84,11.8,0.0249,55,919,0.27,179.96,0.017,890.91,2858.23,3.21,49.3,87.9,24,17.16,280,1515,0.1848,1.296,99.605,14.6,14.6,0.751,289.38,4.021
STORE-1360,454,20,2147,473,64.6,2,10,5,94.2,Palo Alto,Grocery,369.12,2025-09-30,0.48,177.18,4429.44,75.04,80.41,7.63,4.59,269.46,457.13,88.01,1705.99,19.38,0.0232,42,991,0.27,146.61,0.021,476.19,1884.95,3.96,19.5,74.7,31,21.65,411,1107,0.3713,1.542,99.548,20.1,20.1,0.78,429.4,5.714
STORE-1361,296,35,2274,194,90.4,4,5,6,119.0,San Francisco,Clothing,196.17,2025-10-31,0.41,80.43,2354.04,27.58,31.04,6.12,4.89,115.74,220.37,24.2,754.62,31.18,0.0208,47,623,0.41,123.94,0.029,744.68,1752.21,2.35,46.2,84.7,25,13.32,224,915,0.2448,0.796,99.783,5.6,5.6,1.011,379.0,2.17
STORE-1362,571,23,2396,186,61.0,12,12,5,92.8,Palo Alto,Clothing,323.8,2025-11-30,0.35,113.33,3885.6,45.81,31.62,9.48,4.75,191.04,305.7,0.0,1513.21,999.0,0.0228,57,880,0.41,123.63,0.027,403.51,1877.39,4.65,21.2,73.8,19,13.08,366,1106,0.3309,1.689,99.573,19.4,19.4,1.741,479.2,5.308
STORE-1363,433,40,2682,165,75.1,11,13,6,111.9,Palo Alto,Electronics,239.63,2025-12-31,0.22,52.72,2875.56,34.34,28.05,8.35,5.15,158.16,274.05,34.42,1098.75,31.92,0.0212,53,985,0.34,64.23,0.029,754.72,753.01,1.0,42.2,84.6,26,11.63,221,947,0.2334,1.219,99.684,9.5,9.5,1.452,447.0,3.191
STORE-1364,702,19,2124,119,70.4,18,8,5,95.7,Sacramento,Grocery,297.78,2026-01-31,0.48,142.93,3573.36,32.33,14.28,9.05,4.57,217.38,296.61,0.0,1267.87,999.0,0.0273,48,543,0.27,215.84,0.021,395.83,2775.12,7.01,25.0,80.5,19,14.94,196,605,0.324,1.468,99.625,22.0,22.0,2.502,424.8,4.23
STORE-1365,625,21,1565,378,65.7,30,17,5,94.3,San Francisco,Electronics,388.11,2026-02-28,0.22,85.38,4657.32,63.88,60.48,11.49,4.21,256.15,417.21,29.1,1392.26,47.84,0.0234,35,754,0.34,135.88,0.019,600.0,2431.6,4.05,28.8,76.2,14,19.0,235,1219,0.1928,2.038,99.411,19.0,19.0,1.027,313.0,5.907
STORE-1366,406,12,1794,436,58.1,1,12,5,104.4,Palo Alto,Electronics,310.01,2026-03-31,0.17,52.7,3720.12,75.19,74.12,8.48,4.36,204.61,378.76,68.75,1427.27,20.76,0.0192,31,810,0.34,78.07,0.045,387.1,589.89,1.52,14.4,74.3,32,19.21,284,1198,0.2371,1.531,99.61,12.4,12.4,0.711,358.8,5.336
STORE-1367,680,12,2237,338,76.6,29,7,4,98.3,San Francisco,Grocery,376.24,2026-04-30,0.48,180.6,4514.88,52.39,54.08,10.11,4.42,274.66,407.66,31.42,1842.6,58.64,0.0273,62,859,0.27,172.4,0.021,193.55,2216.58,11.45,39.3,78.9,37,15.65,251,839,0.2992,1.763,99.476,17.8,17.8,1.113,559.25,4.912
STORE-1368,517,43,2298,71,58.8,11,9,7,124.7,San Francisco,Grocery,289.01,2026-05-31,0.46,132.94,3468.12,34.59,11.36,9.29,5.12,210.98,314.34,25.33,857.12,33.84,0.024,50,713,0.27,152.89,0.027,860.0,1528.9,1.78,18.2,75.8,24,15.85,164,1118,0.1467,1.511,99.615,12.7,12.7,4.071,328.29,4.915
STORE-1369,375,23,1655,89,93.3,10,12,5,89.2,San Francisco,Electronics,182.86,2024-06-30,0.28,51.2,2194.32,14.15,14.24,6.11,4.27,120.69,182.46,0.0,699.35,999.0,0.0215,37,493,0.34,124.62,0.019,621.62,2230.13,3.59,55.8,87.9,21,8.88,94,693,0.1356,0.863,99.767,6.3,6.3,2.055,331.0,1.96
STORE-1370,516,18,1954,214,62.4,5,10,5,94.0,San Francisco,Electronics,270.77,2024-07-31,0.22,59.57,3249.24,47.98,34.24,8.41,4.46,178.71,291.8,21.03,940.27,44.71,0.021,36,702,0.34,101.83,0.029,500.0,1193.86,2.39,26.6,76.3,20,16.51,267,875,0.3051,1.181,99.692,12.5,12.5,1.265,390.8,4.339
STORE-1371,516,8,2119,368,60.6,23,14,4,105.7,Los Angeles,Electronics,347.54,2024-08-31,0.22,76.46,4170.48,66.09,55.2,10.64,4.35,229.38,373.66,26.12,1335.93,51.15,0.0211,38,759,0.34,120.89,0.019,210.53,2163.21,10.28,22.7,79.5,22,20.66,285,1028,0.2772,1.973,99.426,13.1,13.1,0.944,529.75,5.735
STORE-1372,671,38,1898,454,54.4,16,9,6,123.6,Palo Alto,Clothing,444.82,2024-09-30,0.3,133.45,5337.84,79.58,77.18,11.23,4.64,262.44,473.07,28.25,1984.22,70.24,0.0239,40,825,0.41,155.29,0.037,950.0,1720.75,1.81,9.6,77.6,17,20.21,180,1135,0.1586,1.831,99.48,21.6,21.6,0.98,316.33,8.177
STORE-1373,582,5,1926,108,58.4,25,14,3,105.5,San Francisco,Electronics,249.84,2024-10-31,0.17,42.47,2998.08,38.92,17.28,11.44,4.0,164.89,241.53,0.0,962.33,999.0,0.0218,34,683,0.34,74.62,0.035,147.06,724.86,4.93,12.5,76.2,12,16.39,228,995,0.2291,1.897,99.444,17.6,17.6,2.313,642.0,4.278
STORE-1374,434,10,1745,177,69.7,5,7,4,107.6,Sacramento,Electronics,234.94,2024-11-30,0.22,51.69,2819.28,39.16,21.24,8.27,4.11,155.06,237.84,2.9,981.5,338.45,0.0201,31,495,0.34,125.31,0.029,322.58,1469.14,4.55,29.7,79.6,12,15.9,176,658,0.2675,1.061,99.721,9.7,9.7,1.327,436.25,3.371
STORE-1375,690,20,1280,377,51.9,30,10,4,90.8,San Francisco,Clothing,347.19,2024-12-31,0.3,104.16,4166.28,72.74,60.32,13.3,3.81,204.84,375.01,27.82,1269.98,45.65,0.0236,29,659,0.41,151.74,0.043,689.66,1446.78,2.1,5.0,71.6,20,18.9,206,870,0.2368,2.192,99.375,17.7,17.7,0.921,320.0,6.69
STORE-1376,423,13,1675,242,77.7,28,11,5,98.4,Los Angeles,Clothing,239.9,2025-01-31,0.35,83.96,2878.8,41.12,36.3,9.74,4.28,141.54,245.98,6.08,828.67,136.29,0.0219,31,551,0.41,146.28,0.027,419.35,2221.33,5.3,39.2,83.1,17,13.61,141,515,0.2738,1.588,99.517,10.9,10.9,0.991,335.0,3.088
STORE-1377,428,12,2389,435,51.2,16,10,3,102.8,Palo Alto,Grocery,312.74,2025-02-28,0.43,134.48,3752.88,79.57,73.95,11.19,4.3,228.3,409.31,96.57,1152.34,11.93,0.0216,43,1073,0.27,102.77,0.037,279.07,749.95,2.69,9.2,70.5,25,20.17,420,1493,0.2813,2.077,99.482,16.1,16.1,0.719,796.33,6.108
STORE-1378,632,20,2285,120,84.2,19,12,4,98.9,Los Angeles,Clothing,263.91,2025-03-31,0.35,92.37,3166.92,23.47,18.0,8.85,4.45,155.71,230.48,0.0,1239.11,999.0,0.0255,49,711,0.41,124.72,0.027,408.16,1893.88,4.64,44.3,86.3,24,12.28,237,868,0.273,1.294,99.666,14.5,14.5,2.199,571.25,3.134
STORE-1379,354,28,2515,449,66.4,26,11,6,104.0,Sacramento,Grocery,303.43,2025-04-30,0.48,145.65,3641.16,71.23,53.88,11.1,5.04,221.5,390.75,87.32,1347.57,15.43,0.0221,46,964,0.27,123.89,0.021,608.7,1592.91,2.62,31.2,79.9,22,18.92,340,1158,0.2936,1.83,99.46,18.4,18.4,0.676,419.17,4.57
STORE-1380,557,27,1859,95,79.1,28,11,5,107.2,San Francisco,Electronics,221.97,2025-05-31,0.22,48.83,2663.64,24.04,15.2,9.99,4.4,146.5,227.13,5.16,833.67,161.56,0.0231,44,492,0.34,119.1,0.029,613.64,1396.32,2.28,34.9,82.9,13,12.03,165,577,0.286,1.43,99.554,14.5,14.5,2.337,371.8,2.806
STORE-1381,474,50,2496,497,91.8,4,16,8,82.6,Palo Alto,Electronics,326.34,2025-06-30,0.31,101.17,3916.08,60.0,84.49,5.73,5.47,215.38,421.07,94.73,1600.98,16.9,0.0234,62,1013,0.34,119.85,0.017,806.45,2396.92,2.97,54.9,89.6,23,15.55,357,1475,0.242,0.852,99.71,12.1,12.1,0.657,312.0,3.555
STORE-1382,626,16,2505,248,56.6,30,8,5,116.5,Los Angeles,Grocery,355.15,2025-07-31,0.43,152.71,4261.8,55.49,37.2,11.85,4.82,259.26,384.62,29.47,1074.0,36.44,0.0252,52,1003,0.27,124.85,0.031,307.69,1087.38,3.53,18.8,78.4,36,18.39,215,1168,0.1841,2.135,99.388,18.4,18.4,1.432,501.0,6.275
STORE-1383,589,44,2148,171,67.8,14,15,7,91.0,Palo Alto,Clothing,300.98,2025-08-31,0.38,114.37,3611.76,39.74,29.07,9.31,5.03,177.58,304.73,3.75,1037.85,276.76,0.0241,52,694,0.41,158.21,0.013,846.15,4989.58,5.9,32.8,77.6,22,15.31,278,935,0.2973,1.57,99.601,19.8,19.8,1.76,306.86,4.439
STORE-1384,413,6,2019,499,67.4,20,12,3,89.7,Palo Alto,Clothing,387.75,2025-09-30,0.35,135.71,4653.0,76.08,84.83,10.63,4.06,228.77,410.37,22.62,1390.93,61.49,0.0208,42,907,0.41,143.64,0.027,142.86,2181.2,15.27,15.0,80.3,34,21.7,225,915,0.2459,1.736,99.502,15.7,15.7,0.777,673.0,5.753
STORE-1385,395,15,1958,87,94.7,6,9,4,80.9,Los Angeles,Electronics,256.53,2025-10-31,0.28,71.83,3078.36,13.01,13.05,6.31,4.24,169.31,220.92,0.0,1266.46,999.0,0.0215,45,638,0.34,135.1,0.031,333.33,1481.78,4.45,52.8,86.2,12,9.62,242,1086,0.2228,0.783,99.786,5.6,5.6,2.949,489.5,2.709
STORE-1386,494,30,2052,355,81.2,25,11,6,107.3,Palo Alto,Grocery,347.0,2025-11-30,0.48,166.56,4164.0,51.27,60.35,8.99,4.74,253.31,408.66,61.66,1561.36,25.32,0.0254,47,777,0.27,175.78,0.021,638.3,2260.0,3.54,38.7,81.2,22,18.93,306,932,0.3283,1.397,99.562,14.9,14.9,0.977,342.0,4.273
STORE-1387,455,40,2036,201,51.8,7,12,7,98.7,Sacramento,Clothing,281.17,2025-12-31,0.33,92.79,3374.04,53.44,24.12,10.02,4.95,165.89,298.42,17.25,1175.1,68.12,0.0206,37,662,0.41,134.56,0.039,1081.08,1414.6,1.31,17.5,73.7,29,18.72,222,840,0.2643,1.701,99.57,13.1,13.1,1.399,290.86,5.428
STORE-1388,542,46,1598,431,63.1,26,12,8,89.3,Los Angeles,Grocery,400.61,2026-01-31,0.51,204.31,4807.32,71.4,64.65,11.03,4.89,292.45,490.42,89.81,1220.96,13.59,0.0249,37,724,0.27,231.4,0.017,1243.24,3675.19,2.96,35.6,76.6,14,20.09,234,800,0.2925,2.182,99.377,19.1,19.1,0.929,199.75,6.349
STORE-1389,601,42,2211,106,59.8,21,10,7,100.3,Los Angeles,Electronics,296.31,2026-02-28,0.2,59.26,3555.72,37.79,15.9,11.34,5.07,195.56,307.66,11.35,946.12,83.36,0.0223,51,547,0.34,130.0,0.041,823.53,1078.08,1.31,21.6,79.2,16,17.75,112,736,0.1522,1.862,99.452,21.2,21.2,2.795,315.86,4.955
STORE-1390,664,15,2437,440,68.2,3,12,4,123.4,San Francisco,Electronics,418.51,2026-03-31,0.22,92.07,5022.12,69.07,70.4,7.3,4.55,276.22,442.54,24.03,1801.42,74.97,0.0239,58,1054,0.34,104.82,0.023,258.62,1549.57,5.99,32.6,75.7,20,20.39,300,1306,0.2297,1.209,99.686,27.0,27.0,0.951,609.25,6.137
STORE-1391,595,8,829,210,88.1,15,8,3,79.8,Palo Alto,Grocery,281.84,2026-04-30,0.54,152.19,3382.08,30.84,35.7,8.05,3.29,205.74,291.62,9.78,1074.03,109.82,0.0268,20,436,0.27,286.23,0.023,400.0,3360.08,8.4,43.8,83.8,9,11.03,142,551,0.2577,1.442,99.631,13.6,13.6,1.342,276.33,3.199
STORE-1392,236,21,1174,219,86.3,7,5,5,110.2,San Francisco,Grocery,252.03,2026-05-31,0.54,136.1,3024.36,33.0,35.04,7.06,3.96,183.98,284.04,32.01,1250.29,39.06,0.0214,22,542,0.27,205.91,0.039,954.55,1425.52,1.49,46.8,87.0,16,11.35,108,792,0.1364,1.118,99.707,5.0,5.0,1.151,234.8,2.92
STORE-1393,748,40,1911,104,77.3,20,9,6,94.1,Los Angeles,Grocery,357.03,2024-06-30,0.48,171.37,4284.36,26.2,15.6,8.77,4.65,260.63,355.85,0.0,1548.5,999.0,0.0287,55,685,0.27,205.14,0.021,727.27,2637.56,3.63,33.9,81.4,15,13.32,141,950,0.1484,1.339,99.655,21.9,21.9,3.433,318.5,4.619
STORE-1394,439,24,1613,382,82.7,17,9,5,108.6,San Francisco,Clothing,267.4,2024-07-31,0.35,93.59,3208.8,53.26,61.12,7.83,4.24,157.77,308.22,40.82,1119.79,27.43,0.0225,37,711,0.41,126.37,0.027,648.65,1918.89,2.96,41.0,83.0,22,17.45,297,1017,0.292,1.321,99.66,20.4,20.4,0.7,322.6,3.233
STORE-1395,369,45,2172,75,62.0,27,7,8,89.2,San Francisco,Clothing,245.8,2024-08-31,0.38,93.4,2949.6,32.95,12.0,11.85,5.26,145.02,252.08,6.28,1066.31,169.79,0.0198,39,548,0.41,163.62,0.023,1153.85,2916.71,2.53,28.0,76.9,23,16.4,142,677,0.2097,2.037,99.411,14.3,14.3,3.277,271.5,3.965
STORE-1396,527,20,1071,315,92.1,24,13,5,112.1,Palo Alto,Grocery,369.13,2024-09-30,0.54,199.33,4429.56,39.79,53.55,8.0,3.89,269.46,394.69,25.56,1845.17,72.19,0.0269,28,556,0.27,293.98,0.012,714.29,6614.46,9.26,53.1,85.9,13,12.04,146,880,0.1659,1.363,99.57,9.0,9.0,1.172,214.2,4.008
STORE-1397,385,25,1958,117,65.8,6,13,5,89.3,Palo Alto,Electronics,234.35,2024-10-31,0.22,51.56,2812.2,35.1,19.89,8.45,4.46,154.67,247.57,13.22,911.21,68.93,0.0195,35,719,0.34,86.05,0.029,714.29,1008.9,1.41,32.2,83.1,15,14.04,172,1120,0.1536,1.329,99.658,8.8,8.8,2.003,391.6,3.562
STORE-1398,495,12,1776,462,93.0,26,12,4,98.3,Los Angeles,Grocery,312.93,2024-11-30,0.54,168.98,3755.16,55.37,69.3,9.02,4.13,228.44,378.26,65.33,1437.66,22.01,0.0262,43,884,0.27,156.75,0.012,279.07,3526.79,12.64,51.0,87.5,35,15.99,296,1306,0.2266,1.483,99.481,11.6,11.6,0.677,444.0,3.365
STORE-1399,426,15,2853,77,76.7,5,2,4,93.9,Palo Alto,Electronics,217.99,2024-12-31,0.22,47.96,2615.88,23.62,13.09,7.37,4.82,143.87,207.77,0.0,1041.47,999.0,0.02,54,785,0.34,73.31,0.047,277.78,530.36,1.91,35.8,78.1,23,13.94,230,1157,0.1988,1.219,99.684,15.0,15.0,2.831,713.25,2.842
STORE-1400,609,43,2278,97,93.7,5,9,7,112.1,Palo Alto,Grocery,292.83,2025-01-31,0.57,166.91,3513.96,14.76,16.49,5.65,5.11,213.77,298.78,5.95,999.89,168.05,0.0281,65,725,0.27,188.78,0.012,661.54,4247.57,6.42,64.1,87.8,30,15.12,268,1195,0.2243,0.727,99.799,13.4,13.4,3.019,325.43,3.125
STORE-1401,549,27,2024,279,93.4,16,11,6,82.6,Palo Alto,Electronics,314.93,2025-02-28,0.28,88.18,3779.16,34.98,47.43,7.16,4.73,207.85,329.15,14.22,1533.94,107.87,0.0241,52,822,0.34,128.73,0.031,519.23,1411.88,2.72,54.0,87.9,21,9.78,249,1338,0.1861,1.184,99.692,10.6,10.6,1.129,337.33,3.372
STORE-1402,358,25,1018,117,72.7,21,6,6,91.2,Palo Alto,Clothing,256.3,2025-03-31,0.35,89.7,3075.6,30.61,19.89,9.26,4.08,151.22,240.06,0.0,797.13,999.0,0.0202,19,418,0.41,206.01,0.027,1315.79,3128.29,2.38,33.6,81.4,14,12.18,76,371,0.2049,1.517,99.534,9.2,9.2,2.191,169.67,3.525
STORE-1403,780,11,2558,107,60.7,28,12,4,101.3,Sacramento,Electronics,344.56,2025-04-30,0.22,75.8,4134.72,37.32,12.84,12.24,4.63,227.41,305.44,0.0,1408.14,999.0,0.0249,57,842,0.34,108.03,0.029,192.98,1266.54,6.56,25.7,74.5,36,14.69,249,1384,0.1799,2.022,99.415,20.5,20.5,3.22,639.5,5.676
STORE-1404,303,38,1881,480,89.4,11,9,6,111.7,Los Angeles,Electronics,310.63,2025-05-31,0.28,86.98,3727.56,59.69,72.0,6.73,4.63,205.02,386.07,75.44,1515.28,20.09,0.0201,34,845,0.34,123.52,0.019,1117.65,2210.39,1.98,44.7,87.8,19,16.88,163,1128,0.1445,1.316,99.601,12.1,12.1,0.647,313.5,3.475
STORE-1405,333,9,2285,299,58.5,1,12,4,101.1,Los Angeles,Clothing,228.83,2025-06-30,0.3,68.65,2745.96,59.86,44.85,8.07,4.45,135.01,261.24,32.41,1018.46,31.42,0.019,37,748,0.41,88.11,0.043,243.24,840.09,3.45,12.0,72.7,29,16.01,283,1079,0.2623,1.315,99.661,9.1,9.1,0.765,571.25,3.912
STORE-1406,519,10,1726,203,59.6,30,8,4,101.2,San Francisco,Grocery,325.52,2025-07-31,0.43,139.97,3906.24,48.59,32.48,11.85,4.09,237.63,344.64,19.12,1263.7,66.09,0.0236,36,609,0.27,188.47,0.037,277.78,1375.29,4.95,21.6,73.0,21,15.15,126,697,0.1808,1.936,99.435,13.0,13.0,1.604,431.5,5.462
STORE-1407,431,24,1806,116,52.0,5,8,5,84.9,Palo Alto,Clothing,214.04,2025-08-31,0.3,64.21,2568.48,43.96,19.72,10.03,4.37,126.28,228.36,14.32,889.37,62.11,0.0197,29,513,0.41,120.16,0.055,827.59,895.73,1.08,9.9,74.1,20,15.24,119,573,0.2077,1.357,99.651,14.3,14.3,1.845,361.2,4.116
STORE-1408,723,21,2457,146,87.9,14,9,4,95.8,San Francisco,Grocery,363.31,2025-09-30,0.54,196.19,4359.72,23.92,23.36,7.01,4.57,265.22,345.08,0.0,1152.59,999.0,0.0289,66,905,0.27,177.76,0.021,318.18,2285.53,7.18,44.3,82.0,20,13.65,262,1359,0.1928,1.201,99.688,17.8,17.8,2.488,614.25,4.133
STORE-1409,597,15,1203,175,51.3,22,8,4,98.5,Los Angeles,Grocery,281.75,2025-10-31,0.43,121.15,3381.0,50.9,26.25,12.2,3.76,205.68,313.79,32.04,935.87,29.21,0.0241,25,460,0.27,215.96,0.037,600.0,1575.95,2.63,9.0,73.7,13,16.18,104,613,0.1697,1.994,99.421,18.9,18.9,1.61,300.75,5.492
STORE-1410,222,20,2265,145,74.1,14,12,5,92.5,San Francisco,Electronics,152.52,2025-11-30,0.22,33.55,1830.24,32.79,23.2,8.93,4.66,100.66,190.24,37.72,588.87,15.61,0.0177,36,680,0.34,59.21,0.029,555.56,694.14,1.25,25.1,80.7,14,13.86,210,747,0.2811,1.258,99.674,9.4,9.4,1.052,453.0,2.058
STORE-1411,615,16,2969,432,70.9,18,8,4,92.3,San Francisco,Electronics,347.39,2025-12-31,0.22,76.43,4168.68,66.44,69.12,9.87,4.9,229.28,395.61,48.22,1501.41,31.14,0.0229,69,1043,0.34,87.93,0.029,231.88,1030.96,4.45,27.2,75.0,45,17.89,303,1426,0.2125,1.811,99.544,18.5,18.5,0.804,742.25,4.9
STORE-1412,486,20,2424,242,93.7,1,5,5,97.3,Palo Alto,Grocery,255.01,2026-01-31,0.54,137.71,3060.12,30.72,41.14,5.77,4.76,186.16,288.55,33.54,1031.93,30.77,0.0257,54,861,0.27,131.15,0.029,370.37,1221.07,3.3,45.5,87.4,16,8.72,351,995,0.3528,0.811,99.779,6.1,6.1,1.054,484.8,2.722
STORE-1413,245,38,2905,480,51.3,26,11,6,113.9,Los Angeles,Clothing,311.97,2026-02-28,0.3,93.59,3743.64,84.46,72.0,12.69,5.29,184.06,396.5,84.53,1153.13,13.64,0.0173,49,1125,0.41,79.86,0.043,775.51,761.49,0.98,16.4,70.7,22,19.25,226,1348,0.1677,2.367,99.274,7.8,7.8,0.65,484.17,6.081
STORE-1414,544,9,1673,395,71.2,3,12,3,104.2,Sacramento,Grocery,384.8,2026-03-31,0.48,184.7,4617.6,62.17,47.4,8.02,3.84,280.9,411.33,26.53,1851.54,69.79,0.0251,44,663,0.27,228.44,0.021,204.55,2937.05,14.36,34.2,79.2,28,18.27,211,912,0.2314,1.154,99.699,21.4,21.4,0.974,557.67,5.404
STORE-1415,436,33,2325,154,72.3,6,11,5,128.8,Los Angeles,Grocery,294.45,2026-04-30,0.48,141.34,3533.4,34.95,23.1,7.41,4.7,214.95,318.11,23.66,1081.8,45.72,0.0239,53,837,0.27,138.47,0.015,622.64,2492.45,4.0,36.4,79.6,21,13.79,295,1211,0.2436,1.34,99.655,16.2,16.2,1.912,465.0,4.073
STORE-1416,574,36,1812,317,61.8,1,11,7,119.0,Los Angeles,Electronics,313.22,2026-05-31,0.25,78.31,3758.64,59.7,47.55,8.44,4.81,206.73,363.23,50.01,1235.53,24.71,0.0223,35,688,0.34,136.59,0.019,1028.57,2444.19,2.38,28.2,82.2,23,15.52,144,661,0.2179,1.369,99.648,15.2,15.2,0.988,258.86,5.068
STORE-1417,404,11,1516,399,74.5,20,10,4,118.7,Sacramento,Clothing,344.05,2024-06-30,0.35,120.42,4128.6,60.46,47.88,9.5,3.96,202.99,335.79,0.0,1353.94,999.0,0.0213,29,696,0.41,166.1,0.021,379.31,3242.84,8.55,27.4,82.0,17,17.17,231,729,0.3169,1.345,99.654,18.1,18.1,0.862,379.0,4.618
STORE-1418,581,30,2036,380,71.2,20,11,6,101.0,Los Angeles,Clothing,337.75,2024-07-31,0.35,118.21,4053.0,60.52,57.0,9.79,4.73,199.27,361.31,23.56,1170.86,49.7,0.0239,47,746,0.41,152.12,0.027,638.3,2309.97,3.62,35.3,78.6,26,16.36,289,908,0.3183,1.712,99.568,18.6,18.6,0.889,339.33,4.744
STORE-1419,630,44,2426,392,51.9,13,10,7,94.3,San Francisco,Grocery,413.92,2024-08-31,0.46,190.4,4967.04,74.38,62.72,11.01,5.21,302.16,499.48,85.56,1829.58,21.38,0.0251,57,957,0.27,163.14,0.033,771.93,1334.81,1.73,17.8,71.2,22,21.89,353,1381,0.2556,1.733,99.563,25.9,25.9,1.056,346.57,7.975
STORE-1420,393,9,2372,334,73.3,12,9,3,85.7,San Francisco,Clothing,262.51,2024-09-30,0.35,91.88,3150.12,54.1,53.44,9.03,4.29,154.88,284.74,22.23,1078.49,48.52,0.0207,42,939,0.41,93.93,0.027,214.29,1426.42,6.66,34.6,77.0,28,12.23,379,1601,0.2367,1.453,99.629,11.3,11.3,0.786,790.67,3.581
STORE-1421,610,38,1825,418,84.6,5,12,7,92.2,Sacramento,Clothing,421.71,2024-10-31,0.38,160.25,5060.52,55.99,50.16,6.81,4.82,248.81,404.59,0.0,1298.23,999.0,0.0255,43,906,0.41,169.8,0.023,883.72,3026.89,3.43,56.2,83.6,29,16.55,319,1402,0.2275,1.018,99.731,18.9,18.9,1.009,260.71,4.985
STORE-1422,497,23,1834,344,78.4,20,9,5,117.2,Los Angeles,Clothing,301.73,2024-11-30,0.35,105.61,3620.76,51.88,51.6,9.08,4.38,178.02,317.96,16.23,1530.93,94.33,0.023,40,633,0.41,160.17,0.021,575.0,3127.07,5.44,31.0,85.8,17,10.4,173,914,0.1893,1.465,99.626,16.5,16.5,0.877,366.8,3.849
STORE-1423,351,12,1714,400,88.2,20,6,4,129.5,Sacramento,Electronics,288.81,2024-12-31,0.28,80.87,3465.72,51.67,48.0,8.16,4.09,190.61,314.53,25.72,1412.61,54.92,0.0204,31,872,0.34,111.29,0.013,387.1,2910.64,7.52,43.0,84.4,21,17.18,349,1117,0.3124,1.177,99.693,12.9,12.9,0.722,428.5,3.274
